STATION_CODE,STATION_NAME,DIVISION,ZONE,DISTRICT,STATE,WORKING HOURS FROM,WORKING HOURS TO,TERMINAL TYPE,AVG. RAKES HANDLING,LINE COUNT,HANDLING TYPE,WAREHOUSE_AVAILABLE (YES/NO),OWNER,ASSOCIATED WEIGHBRIDGE,ALTERNATE WEIGHBRIDGE,TANK HANDLING (YES/NO),LATITUDE,LONGITUDE
PVSB,VARDHAMAN FABRICS SIDING. BUDHANI,BPL,WC,SEHORE,MADHYA PRADESH,00:00,23:59,PRVT-SDNG,9.0,2.0,MANUAL,N,VARD,NKJ,,N,22.7871243,77.6812926
SFW,SARANGPUR,BPL,WC,RAJGARH,MADHYA PRADESH,06:00,22:00,GOODS-SHED,1.8,1.0,MECHANICAL,N,IR,NKJ,,N,23.58133033,76.48753417
SFY,SHAJAPUR,BPL,WC,SHAJAPUR,MADHYA PRADESH,06:00,22:00,GOODS-SHED,3.5,1.0,MANUAL,N,IR,NKJ,,N,23.42511683,76.2979935
SMT,SALAMATPUR,BPL,WC,RAISEN,MADHYA PRADESH,06:00,22:00,GOODS-SHED,4.1,1.0,MANUAL,N,IR,NKJ,,N,23.46079033,77.671879
SORI,SORAI,BPL,WC,VIDISHA,MADHYA PRADESH,06:00,22:00,GOODS-SHED,5.0,,,,,,,,23.55709722,77.85062778
SUW,SUKHI SEWANIYAN,BPL,WC,BHOPAL,MADHYA PRADESH,06:00,22:00,GOODS-SHED,4.3,1.0,MANUAL,N,IR,NKJ,,N,23.34016583,77.48543967
SVPI,SHIVPURI,BPL,WC,SHIVPURI,MADHYA PRADESH,00:00,00:00,CRT,7.0,1.0,MANUAL,N,IR,NKJ,,N,25.4383285,77.6378475
TBN,TIMARNI,BPL,WC,HARDA,MADHYA PRADESH,06:00,22:00,GOODS-SHED,8.8,1.0,MANUAL,N,IR,KLMG,,N,22.3763435,77.22992433
VASG,"GAS AUTHORITY OF INDIA SDG, VIJAYPUR",BPL,WC,GUNA,MADHYA PRADESH,06:00,18:00,PRVT-SDNG,8.8,5.5,MECHANICAL,N,GAIL,,,Y,24.469729,77.159815
AAGM,"M/S ACC LIMITED, AMETHA GCT SERVED BY MEHGAON",JBP,WC,KATNI,MADHYA PRADESH,00:00,23:59,PRVT-SDNG,4.9,,,,,,,,24.003904,80.51330083
BCSW,"CEMENT WORKS SIDING BIRLA CORPORATION LTD,  SATNA",JBP,WC,SATNA,MADHYA PRADESH,00:00,00:00,PRVT-SDNG,9.2,15.0,BOTH,N,BRLC,BCSW,,N,24.569099,80.828197
BEHR,BEOHARI,JBP,WC,SHAHDOL,MADHYA PRADESH,06:00,22:00,GOODS-SHED,8.7,2.0,BOTH,N,IR,BEHR,,N,24.00038583,81.37995317
BGTA,BAGRA TAWA,JBP,WC,HOSHANGABAD,MADHYA PRADESH,06:00,22:00,GOODS-SHED,9.4,,,,,,,,22.63180717,77.99453133
BJCS,"M/S BHILAI JAYPEE CEMENT LIMITED, SAKARIYA",JBP,WC,SATNA,MADHYA PRADESH,06:00,22:00,PRVT-SDNG,1.8,3.0,MECHANICAL,N,BJCL,STA,,N,24.606991,80.90029
BKH,BANKHEDI,JBP,WC,HOSHANGABAD,MADHYA PRADESH,06:00,22:00,GOODS-SHED,4.0,2.0,MECHANICAL,N,IR,,,N,22.77497517,78.53366767
BLSG,"BOKARO STEEL LTD. SIDING, KHANNA BANJARI",JBP,WC,KATNI,MADHYA PRADESH,06:00,22:00,PRVT-SDNG,8.5,2.0,MANUAL,N,SAIL,,,N,23.896667,80.822296
BRGT,BHERAGHAT,JBP,WC,JABALPUR,MADHYA PRADESH,06:00,22:00,GOODS-SHED,9.2,,,,,,,,23.16990733,79.79763383
BRGW,BARGAWAN,JBP,WC,SINGRAULI,MADHYA PRADESH,06:00,22:00,CRT,9.4,1.0,BOTH,N,IR,BRGW,,N,24.19704583,82.45638889
BRRB,BARGAWAN RLY COAL SIDING,JBP,WC,SINGRAULI,MADHYA PRADESH,06:00,22:00,RLY-SDNG,2.2,1.0,MECHANICAL,N,IR,,,N,24.197182,82.456169
CEBD,PVT SDG OF COMMERCIAL ENGGS AND BODY BUILDERS CO.LTD(CEBBCO),JBP,WC,JABALPUR,MADHYA PRADESH,06:00,22:00,PRVT-SDNG,9.3,3.0,,N,CEBB,,,N,23.298263,80.00957533
CTHR,CHITAHRA,JBP,WC,SATNA,MADHYA PRADESH,06:00,22:00,GOODS-SHED,8.1,1.0,MECHANICAL,N,IR,,,N,24.87095867,80.838126
DDCE,DUNDI,JBP,WC,JABALPUR,MADHYA PRADESH,06:00,22:00,GOODS-SHED,1.1,1.0,MANUAL,N,IR,GSPR,,N,23.55768683,80.21715217
DDSG,"DIAMOND CEMENT SIDING, DAMOH",JBP,WC,DAMOH,MADHYA PRADESH,00:00,00:00,PRVT-SDNG,6.0,7.0,BOTH,N,DMDC,DDSG,,N,23.836543,79.432096
DMO,DAMOH,JBP,WC,DAMOH,MADHYA PRADESH,06:00,22:00,GOODS-SHED,3.9,1.0,MANUAL,N,IR,"JHS, KOTA, NKJ",,N,23.83598533,79.431793
DRGM,DEORAGRAM,JBP,WC,SINGRAULI,MADHYA PRADESH,06:00,22:00,GOODS-SHED,2.3,,,,,,,,24.10971233,82.35940517
GAR,GADARWARA,JBP,WC,NARSINGHPUR,MADHYA PRADESH,06:00,22:00,CRT,4.8,4.0,MANUAL,N,IR,"ET, KEQ",,Y,22.900587,78.79334467
GBGG,GAJARA BAHARA GOODS SHED,JBP,WC,SINGRAULI,MADHYA PRADESH,06:00,22:00,RLY-SDNG,7.5,2.0,MECHANICAL,N,IR,,,N,24.05391,82.312231
GSPR,GOSALPUR,JBP,WC,JABALPUR,MADHYA PRADESH,00:00,23:59,GOODS-SHED,4.1,2.0,BOTH,N,IR,GSPR,,N,23.3817865,80.059012
GW,GIRWAR,JBP,WC,SAGAR,MADHYA PRADESH,06:00,22:00,GOODS-SHED,8.4,,,,,,,,23.83285683,78.97186183
GWCB,GONDAWALI COAL SIDING,JBP,WC,SINGRAULI,MADHYA PRADESH,06:00,22:00,RLY-SDNG,1.9,1.0,MECHANICAL,N,IR,,,N,24.197182,82.456169
HIMB,HINDALCO INDUSTRIES LTD. (MAHAN ALUMINIUM SMELTER ),JBP,WC,SINGRAULI,MADHYA PRADESH,,,PRVT-SDNG,4.5,17.0,BOTH,Y,HIL,HIMB,,Y,24.197182,82.456169
IONI,IOC SDG. NARIOLI,JBP,WC,SAGAR,MADHYA PRADESH,06:00,18:00,PRVT-SDNG,4.8,1.0,MECHANICAL,N,IOC,,,Y,23.89604,78.604517
JESG,"JABALPUR ARESENAL SIDING,JBP",JBP,WC,JABALPUR,MADHYA PRADESH,07:30,19:30,PRVT-SDNG,5.2,1.0,MANUAL,N,MILY,,,N,23.164746,79.951029
JKE,JUKEHI,JBP,WC,SATNA,MADHYA PRADESH,06:00,22:00,CRT,9.6,2.0,MECHANICAL,N,IR,JKE,,N,23.98575617,80.43228917
JPVN,M/S JAIPRAKASH POWER VENTURES LTD. (THERMAL POWER PLANT) SDG,JBP,WC,SINGRAULI,MADHYA PRADESH,,,PRVT-SDNG,3.2,9.0,BOTH,N,JPVL,JPVN,,N,24.104101,81.869216
JQSG,ACC LTD KYMORE SIDING,JBP,WC,KATNI,MADHYA PRADESH,00:00,00:00,PRVT-SDNG,10.0,8.0,BOTH,N,IR,,,N,24.085649,80.557079
JRCS,"JAYPEE REWA CEMENT SDG, TURKI ROAD",JBP,WC,SATNA,MADHYA PRADESH,00:00,00:00,PRVT-SDNG,2.9,4.0,,,JAL,,,,24.548919,81.117613
JRCT,JAYPEE REWA CEMENT PLANT SIDING,JBP,WC,REWA,MADHYA PRADESH,,,PRVT-SDNG,6.2,5.0,BOTH,N,JAL,JRCT,,N,24.548919,81.117613
JTW,JAITWAR,JBP,WC,SATNA,MADHYA PRADESH,06:00,22:00,GOODS-SHED,6.5,1.0,MANUAL,N,IR,STA,,N,24.74086667,80.86347783
KEQ,KACHHPURA,JBP,WC,JABALPUR,MADHYA PRADESH,06:00,22:00,GOODS-SHED,6.6,2.0,BOTH,N,IR,KEQ,,N,23.17043067,79.89897417
KHBJ,KHANNA BANJARI,JBP,WC,KATNI,MADHYA PRADESH,06:00,22:00,CRT,4.9,1.0,MECHANICAL,N,IR,KHBJ,,N,23.89678767,80.82225533
KMA,KAIMA,JBP,WC,SATNA,MADHYA PRADESH,,,CRT,4.3,1.0,MANUAL,N,IR,STA,,N,24.61096583,80.8457655
KNSG,"KHAMARIA ORDINANCE FY. SDG, JABALPUR",JBP,WC,JABALPUR,MADHYA PRADESH,07:30,19:30,PRVT-SDNG,7.9,2.0,MANUAL,N,MILY,,,N,23.164746,79.951029
LDA,LIDHORA KHURD,JBP,WC,SAGAR,MADHYA PRADESH,06:00,22:00,GOODS-SHED,1.6,,,,,,,,23.85201933,78.8761955
LPBG,"LPG SIDING FOR BPCL, BHITONI",JBP,WC,JABALPUR,MADHYA PRADESH,06:00,22:00,PRVT-SDNG,1.1,4.0,MECHANICAL,N,BPCL,,,Y,23.1426083,79.6738909
MEGN,MEHGAON,JBP,WC,KATNI,MADHYA PRADESH,00:00,23:59,GOODS-SHED,6.9,2.0,MECHANICAL,N,IR,MEGN,,N,24.003904,80.51330083
MPJM,M/S MADHYA PRADESH JAYPEE MINERALS LTD.,JBP,WC,SINGRAULI,MADHYA PRADESH,,,PRVT-SDNG,6.4,3.0,MECHANICAL,N,JPVL,,,N,24.136572,82.37051
MYR,MAIHAR,JBP,WC,SATNA,MADHYA PRADESH,06:00,22:00,GOODS-SHED,9.4,3.0,BOTH,N,IR,"NKJ, STA",,N,24.256331,80.76385467
NMDJ,N.M.DUBASH SDG. JUKEHI,JBP,WC,SATNA,MADHYA PRADESH,00:00,23:59,PRVT-SDNG,6.7,1.0,MECHANICAL,N,NMD,,,N,23.986723,80.432239
NMDM,N.M..DUBASH SDG. MEHGAON,JBP,WC,KATNI,MADHYA PRADESH,00:00,23:59,PRVT-SDNG,2.8,1.0,MECHANICAL,N,NMD,,,N,24.05101,80.505409
NNV,NANWARA,JBP,WC,KATNI,MADHYA PRADESH,00:00,23:59,GOODS-SHED,9.7,3.0,MECHANICAL,N,IR,NNV,,N,24.03477283,80.566053
NTPB,PRIVATE SIDING OF M/S NTPC GADARWARA RLY SDG SVD BY BARANJH,JBP,WC,NARSINGHPUR,MADHYA PRADESH,06:00,22:00,PRVT-SDNG,10.0,,MECHANICAL,N,NTPC,,,Y,22.9131985,78.91560033
NU,NARSINGHPUR,JBP,WC,NARSINGHPUR,MADHYA PRADESH,06:00,22:00,GOODS-SHED,5.6,2.0,MANUAL,N,IR,"ET, KEQ",,N,22.94290033,79.21389417
NWR,NIWAR,JBP,WC,KATNI,MADHYA PRADESH,06:00,22:00,GOODS-SHED,9.0,2.0,MANUAL,N,IR,NWR,,N,23.71963783,80.3695725
PCIH,PRISM JOHNSON LIMITED,JBP,WC,SATNA,MADHYA PRADESH,00:00,00:00,PRVT-SDNG,1.8,14.0,BOTH,Y,PRC,PCIH,,N,24.574992,80.942862
PLBG,"POL SIDING FOR BPCL, BHITONI",JBP,WC,JABALPUR,MADHYA PRADESH,06:00,18:00,PRVT-SDNG,7.6,1.0,MECHANICAL,N,BPCL,,,Y,23.1426083,79.6738909
PONK,POL SDG.NEW KATNI JUNCTION,JBP,WC,KATNI,MADHYA PRADESH,06:00,18:00,PRVT-SDNG,2.9,1.0,MECHANICAL,N,IR,,,Y,23.811221,80.42181
PPI,PIPARIYA,JBP,WC,HOSHANGABAD,MADHYA PRADESH,06:00,22:00,CRT,1.2,1.0,MANUAL,N,IR,"ET, KEQ",,N,22.75359217,78.3548405
RCPB,RELIANCE CEMENT COMPANY PRIVATE LIMITED,JBP,WC,SATNA,MADHYA PRADESH,,,PRVT-SDNG,3.3,5.0,BOTH,N,RECC,RCPB,,N,24.16782,80.679517
REWA,REWA,JBP,WC,REWA,MADHYA PRADESH,00:00,23:59,GOODS-SHED,3.5,1.0,MANUAL,N,IR,STA,,N,24.5374585,81.25140133
SAES,"SAE (INDIA) SIDING, DEORI",JBP,WC,JABALPUR,MADHYA PRADESH,07:30,19:30,PRVT-SDNG,5.6,1.0,MECHANICAL,N,SAIL,,,N,23.298235,80.009608
SGAM,SARAIGRAM,JBP,WC,SINGRAULI,MADHYA PRADESH,06:00,22:00,GOODS-SHED,4.1,,,,,,,,24.0323245,82.1951215
SKAR,SAKARIYA,JBP,WC,SATNA,MADHYA PRADESH,,,GOODS-SHED,6.1,,,N,IR,,,N,24.6055065,80.90322017
SNSM,S.N.SUNDERSON AND CO.SDG.,JBP,WC,KATNI,MADHYA PRADESH,00:00,23:59,PRVT-SDNG,5.6,1.0,MECHANICAL,N,SNS,,,N,24.05101,80.505409
STA,SATNA JN.,JBP,WC,SATNA,MADHYA PRADESH,06:00,22:00,GOODS-SHED,3.3,3.0,MANUAL,N,IR,STA,,N,24.567708,80.828405
UCLM,ULTRA-TECH CEMENT LTD. UNIT:MAIHAR CEMENT WORKS,JBP,WC,SATNA,MADHYA PRADESH,00:00,00:00,PRVT-SDNG,3.1,11.0,BOTH,N,UTCL,STA,,N,24.255925,80.763588
UCLT,ULTRA TECH CEMENT LTD. TURKI,JBP,WC,SATNA,MADHYA PRADESH,00:00,23:59,PRVT-SDNG,7.7,12.0,BOTH,N,UTCL,UCLT,,N,24.548919,81.117613
ANDB,"AMMUNITION DEPOT, BHARATPUR",KOTA,WC,BHARATPUR,RAJASTHAN,00:00,00:00,RLY-SDNG,1.8,0.0,MANUAL,N,IR,SWMD,,N,27.236697,77.488203
APLS,ADANI POWER RAJASTHAN LIMITED SIDING,KOTA,WC,BARAN,RAJASTHAN,,,PRVT-SDNG,2.1,8.0,MECHANICAL,N,APRL,KOTA,,N,24.773331,76.732635
ATRU,ATRU,KOTA,WC,BARAN,RAJASTHAN,06:00,22:00,GOODS-SHED,8.2,1.0,MANUAL,N,IR,KOTA,,N,24.8821375,76.67029667
BAZ,BARAN,KOTA,WC,BARAN,RAJASTHAN,06:00,22:00,GOODS-SHED,8.4,1.0,MANUAL,N,IR,KOTA,,N,25.0952355,76.50674467
BTE,BHARATPUR JN.,KOTA,WC,BHARATPUR,RAJASTHAN,00:00,00:00,GOODS-SHED,2.7,3.0,BOTH,N,IR,SWM,,N,27.23701833,77.48797
BUDI,BUNDI,KOTA,WC,BUNDI,RAJASTHAN,06:00,22:00,CRT,6.6,1.0,MANUAL,N,IR,KOTA,,N,25.40848417,75.65093
BWM,BHAWANI MANDI,KOTA,WC,JHALAWAR,RAJASTHAN,06:00,22:00,GOODS-SHED,3.1,1.0,MANUAL,N,IR,KOTA,,N,24.41951017,75.8302655
BXN,BAYANA JN.,KOTA,WC,BHARATPUR,RAJASTHAN,06:00,22:00,GOODS-SHED,6.5,1.0,MECHANICAL,N,IR,SWM,,N,26.91531111,77.29659167
CAG,CHHABRA GUGOR,KOTA,WC,BARAN,RAJASTHAN,06:00,22:00,GOODS-SHED,7.7,1.0,MANUAL,N,IR,KOTA,,N,24.6800515,76.85176967
CFCS,"CHAMBAL FERTILIZERS AND CHEMICALS LTD, BHONRA",KOTA,WC,KOTA,RAJASTHAN,00:00,00:00,PRVT-SDNG,2.2,6.0,MANUAL,N,CFCL,KOTA,,N,25.181797,76.140575
CMU,CHAU MAHLA,KOTA,WC,JHALAWAR,RAJASTHAN,06:00,22:00,GOODS-SHED,2.2,1.0,MANUAL,N,IR,KOTA,,N,23.94836833,75.60146167
CSRR,CONCOR DEPOT SIDING RAVTHA ROAD,KOTA,WC,KOTA,RAJASTHAN,,,PRVT-SDNG,2.1,1.0,MECHANICAL,N,CONR,KOTA,,N,24.933689,75.958443
DSLD,DCM SHRIRAM LIMITED SIDING SERVED BY DADHDEVI,KOTA,WC,KOTA,RAJASTHAN,00:00,23:59,PRVT-SDNG,7.5,8.0,MANUAL,Y,DCMS,KOTA,,N,25.07767,75.897846
DUM,DHAURMUI JAGHINA,KOTA,WC,BHARATPUR,RAJASTHAN,06:00,22:00,GOODS-SHED,6.8,0.0,MANUAL,N,IR,HAN,,N,27.29204833,77.536355
FCSM,"FCI LTD SDG, SAWAI MADHOPUR JN.",KOTA,WC,SAWAI MADHOPUR,RAJASTHAN,06:00,22:00,PRVT-SDNG,3.5,4.0,MANUAL,Y,FCI,SWM,,N,26.018069,76.35601
GGC,GANGAPUR CITY,KOTA,WC,SAWAI MADHOPUR,RAJASTHAN,06:00,22:00,GOODS-SHED,6.7,1.0,MANUAL,N,IR,SWM,,N,26.46811933,76.726857
GOH,GAROT,KOTA,WC,MANDSAUR,MADHYA PRADESH,06:00,22:00,GOODS-SHED,6.3,1.0,MANUAL,N,IR,KOTA,,N,24.279032,75.68430083
GQL,GURLA,KOTA,WC,KOTA,RAJASTHAN,06:00,22:00,GOODS-SHED,6.6,1.0,MANUAL,N,IR,KOTA,,N,25.27138567,75.886185
GTPS,RSEB BG SDG,KOTA,WC,KOTA,RAJASTHAN,00:00,00:00,PRVT-SDNG,7.5,14.0,MECHANICAL,N,RVUN,KOTA,,Y,25.223733,75.88068
HAN,HINDAUN CITY (HAN),KOTA,WC,KARAULI,RAJASTHAN,06:00,22:00,GOODS-SHED,1.7,1.0,MANUAL,N,IR,SWM,,N,26.75587,77.03134833
IDG,INDER GARH SUMERGANJ MANDI,KOTA,WC,BUNDI,RAJASTHAN,06:00,22:00,GOODS-SHED,1.5,1.0,MANUAL,N,IR,SWM,,N,25.72838033,76.233007
JAKA,JUNAKHERA,KOTA,WC,JHALAWAR,RAJASTHAN,,,GOODS-SHED,9.1,,,,,,,,24.5805,76.1467
JAPN,JHALRAPATAN,KOTA,WC,JHALAWAR,RAJASTHAN,,,GOODS-SHED,4.0,,,,,,,,24.5805,76.1467
JLWC,JHALAWAR CITY,KOTA,WC,JHALAWAR,RAJASTHAN,,,GOODS-SHED,5.2,1.0,MANUAL,N,IR,KOTA,,N,24.58044033,76.14658167
KIHC,M/S KRIBHCO INFRASTRUCTURE,KOTA,WC,KARAULI,RAJASTHAN,06:00,22:00,PRVT-SDNG,4.8,4.0,MECHANICAL,Y,KRIL,KIHC,,N,26.755804,77.031326
KOTA,KOTA JN.,KOTA,WC,KOTA,RAJASTHAN,00:00,00:00,GOODS-SHED,6.1,8.0,MANUAL,N,IR,KOTA,,N,25.22321533,75.88132567
KPRJ,KALISINDH THERMAL POWER PROJECT RRVUNL SIDING JHALAWAR,KOTA,WC,JHALAWAR,RAJASTHAN,,,PRVT-SDNG,6.0,15.0,MECHANICAL,N,RRVU,KOTA,,Y,24.5805,76.1467
LBN,LABAN,KOTA,WC,BUNDI,RAJASTHAN,00:00,00:00,GOODS-SHED,4.5,,,,,,,,25.573325,76.20801833
LKES,"ASSOCIATED CEMENT CO. LTD. SDG, LAKHERI",KOTA,WC,BUNDI,RAJASTHAN,00:00,00:00,PRVT-SDNG,6.7,6.0,MECHANICAL,N,ACC,SWM,,N,25.640134,76.192417
MCTS,"MANGLAM CEMENT WORKS, MORAK",KOTA,WC,KOTA,RAJASTHAN,00:00,00:00,PRVT-SDNG,8.6,3.0,BOTH,N,MCL,MCTS,,N,24.731163,75.973549
MEP,MEHIDPUR ROAD,KOTA,WC,UJJAIN,MADHYA PRADESH,06:00,22:00,GOODS-SHED,1.3,1.0,MANUAL,N,IR,KOTA,,N,23.56759267,75.50034483
MLGH,MANDAL GARH,KOTA,WC,BHILWARA,RAJASTHAN,06:00,22:00,CRT,1.4,1.0,MANUAL,N,IR,KOTA,,N,25.19411617,75.08105333
PCMC,Chhabara Thermal Power Station,KOTA,WC,BARAN,RAJASTHAN,00:00,23:59,PRVT-SDNG,2.1,13.0,MECHANICAL,N,RVUN,KOTA,,Y,24.610503,77.040081
RWJ,RAWANJNA DUNGAR,KOTA,WC,SAWAI MADHOPUR,RAJASTHAN,06:00,22:00,GOODS-SHED,4.1,1.0,MANUAL,N,IR,SWM,,N,25.88938633,76.31376967
SDLK,SUNDLAK,KOTA,WC,BARAN,RAJASTHAN,00:00,00:00,GOODS-SHED,2.2,,,,,,,,25.12311033,76.450533
SGZ,SHAMGARH,KOTA,WC,MANDSAUR,MADHYA PRADESH,06:00,22:00,GOODS-SHED,8.8,1.0,MANUAL,N,IR,KOTA,,N,24.19163133,75.64322017
SWM,SAWAI MADHOPUR JN.,KOTA,WC,SAWAI MADHOPUR,RAJASTHAN,06:00,22:00,GOODS-SHED,4.3,1.0,MANUAL,N,IR,SWM,,N,26.01886633,76.35715433
SYL,SALPURA,KOTA,WC,BARAN,RAJASTHAN,06:00,22:00,GOODS-SHED,6.7,1.0,MANUAL,N,IR,KOTA,,N,24.77031567,76.73437717
TWLB,"TITAGARH WAGONS LIMITED, BHARATPUR",KOTA,WC,BHARATPUR,RAJASTHAN,00:00,00:00,PRVT-SDNG,4.4,,,,,,,,27.236697,77.488203
AAR,ADESAR,ADI,WR,KACHCHH,GUJARAT,06:00,22:00,PRVT-SDNG,4.1,1.0,MANUAL,N,IR,,,N,23.55291367,70.972717
AECS,"AHMEDABAD ELEC. CO. LTD. SDG, SABARMATI JN.",ADI,WR,AHMADABAD,GUJARAT,00:00,00:00,PRVT-SDNG,2.4,3.0,MECHANICAL,N,TRPL,,,N,23.077166,72.588902
ALGV,GCT MULTI-MODEL CARGO T.OF M/S ADANI LOGI LTD-VIROCHANNAGAR,ADI,WR,AHMADABAD,GUJARAT,06:00,22:00,PRVT-SDNG,7.4,,,,,,,,23.042931,72.264977
AMLS,GCT MULTI-MODAL M/S ARYA MULTILOGISTICS PVT LTD-SURBARI,ADI,WR,KACHCHH,GUJARAT,00:00,23:59,PRVT-SDNG,5.0,,,,,,,,23.2860535,70.61226283
AOMM,M/S AARYA OCEAN LOGISTICS PARK PVT.LTD.SRVD BY MALIYA MIYANA,ADI,WR,MORBI,GUJARAT,06:00,22:00,PRVT-SDNG,7.1,,,,,,,,23.1038605,70.75519367
APAP,AGRI-PARK,ADI,WR,KACHCHH,GUJARAT,,,PRVT-SDNG,6.3,2.0,MANUAL,N,APSE,,,N,23.0767127,70.0783186
APSA,M/S ADANI PORTS AND SPL ECONOMIC ZONE LTD(APSEZ)PORT TRMNL,ADI,WR,AHMADABAD,GUJARAT,,,PRVT-SDNG,8.1,,,,,,,,23.0945,70.1249
ASV,ASARVA JN.,ADI,WR,AHMADABAD,GUJARAT,06:00,22:00,GOODS-SHED,2.9,,,,,,,,23.043721,72.612677
BHUJ,BHUJ,ADI,WR,KACHCHH,GUJARAT,06:00,22:00,GOODS-SHED,9.2,1.0,MANUAL,N,IR,,,N,23.26602367,69.67838067
BMSB,BHIMASAR,ADI,WR,KACHCHH,GUJARAT,06:00,22:00,CRT,9.6,2.0,MANUAL,N,IR,,,Y,23.18639683,70.17514033
BPKR,"BHARAT PETROLEUM CORPN. LTD.SDG,MG KHARI ROHAR ROAD",ADI,WR,KACHCHH,GUJARAT,06:00,22:00,PRVT-SDNG,6.0,2.0,MECHANICAL,N,BPCL,,,N,23.03,70.22
CE,CHHARODI,ADI,WR,AHMADABAD,GUJARAT,06:00,22:00,GOODS-SHED,6.6,,,,,,,,23.03952133,72.2749385
CGDM,CONCOR SIDING GANDHIDHAM,ADI,WR,KACHCHH,GUJARAT,,,PRVT-SDNG,3.3,1.0,MECHANICAL,N,CONR,,,N,23.069466,70.148134
CHIB,CHIRAI,ADI,WR,KACHCHH,GUJARAT,06:00,22:00,GOODS-SHED,6.9,2.0,MANUAL,N,IR,,,N,23.21971817,70.26621533
CKYR,CONCOR SIDING KHODIYAR,ADI,WR,GANDHINAGAR,GUJARAT,,,PRVT-SDNG,7.3,5.0,MECHANICAL,N,CONR,,,N,23.156184,72.547874
CWCJ,M/S. CONTINENTAL WAREHOUSING CORPORATION (NHAVA SEVA) LTD.,ADI,WR,AHMADABAD,GUJARAT,,,PRVT-SDNG,5.3,3.0,MECHANICAL,N,CWCL,,,N,23.0761,72.203865
DBTK,DRY BULK TERMINAL-TEKRA,ADI,WR,KACHCHH,GUJARAT,06:00,22:00,PRVT-SDNG,3.1,4.0,MECHANICAL,N,APSE,DBTK,,N,23.069466,70.148134
DCCK,DOMESTIC CONTAINER TERMINAL CONCOR SERVED BY KHODIYAR,ADI,WR,GANDHINAGAR,GUJARAT,06:00,22:00,PRVT-SDNG,1.9,1.0,MECHANICAL,N,CONR,,,N,23.156184,72.547874
DDPS,"DEENDAYAL PORT TRUST TERMINAL, SHIRVA RAIL LINK (DDPS)",ADI,WR,KACHCHH,GUJARAT,06:00,22:00,PRVT-SDNG,4.0,,,,,,,,23.02525556,70.19664444
DHG,DHRANGADHRA (BG),ADI,WR,SURENDRANAGAR,GUJARAT,06:00,22:00,GOODS-SHED,7.5,1.0,MANUAL,N,IR,,,N,22.98780833,71.47815833
DISA,DISA,ADI,WR,BANAS KANTHA,GUJARAT,06:00,22:00,PRVT-SDNG,4.5,1.0,MANUAL,N,IR,,,N,24.237177,72.17984067
DSLP,DESHALPAR,ADI,WR,KACHCHH,GUJARAT,06:00,22:00,GOODS-SHED,5.8,,,,,,,,22.880762,69.583454
DTJ,DETROJ,ADI,WR,AHMADABAD,GUJARAT,06:00,22:00,GOODS-SHED,2.3,1.0,MANUAL,N,IR,,,N,23.34015617,72.18423983
DU,DHRUB,ADI,WR,KACHCHH,GUJARAT,,,PRVT-SDNG,5.5,,,,,,,,22.79669473,69.67240066
FCGM,"FOOD CORPORATION OF INDIA SDG, GANDHI DHAM",ADI,WR,KACHCHH,GUJARAT,06:00,22:00,PRVT-SDNG,8.4,4.0,MANUAL,Y,FCI,,,N,23.069466,70.148134
GETS,"GUJRAT ELEC. BOARD AT PETHAPUR, GANDHI NAGAR CAPITAL",ADI,WR,GANDHINAGAR,GUJARAT,00:00,00:00,PRVT-SDNG,2.2,7.0,MECHANICAL,N,GSEC,,,N,23.233459,72.629242
GIMB,GANDHIDHAM JN.,ADI,WR,KACHCHH,GUJARAT,06:00,22:00,GOODS-SHED,4.3,7.0,MANUAL,N,IR,,,N,23.06834367,70.14799767
GRFV,M/S GATEWAY RAIL FREIGHT LIMITED SERVED BY VIRAMGAM,ADI,WR,AHMADABAD,GUJARAT,06:00,22:00,PRVT-SDNG,5.3,2.0,MECHANICAL,N,GRIL,,,N,23.128718,72.052588
HMT,HIMMAT NAGAR,ADI,WR,SABAR KANTHA,GUJARAT,06:00,22:00,GOODS-SHED,3.4,1.0,MANUAL,N,IR,,,N,23.591245,72.959948
HPCR,"HINDUSTAN PETROLEUM CORPN. LTD. SDG BG, KHARI ROHAR ROAD",ADI,WR,KACHCHH,GUJARAT,06:00,22:00,PRVT-SDNG,9.2,2.0,MECHANICAL,N,HPC,,,Y,23.03,70.22
HVD,HALVAD,ADI,WR,MORBI,GUJARAT,06:00,22:00,GOODS-SHED,1.3,1.0,MANUAL,N,IR,,,N,23.018425,71.18281944
ICKR,"IOC LTD. SDG, BG, KHARI ROHAR ROAD",ADI,WR,KACHCHH,GUJARAT,06:00,22:00,PRVT-SDNG,6.9,2.0,MECHANICAL,N,IOC,,,Y,23.03,70.22
IFFB,"INDIAN FARMERS FERTILIZERS CO. LTD.,  KHODIYAR",ADI,WR,GANDHINAGAR,GUJARAT,00:00,00:00,PRVT-SDNG,9.4,8.0,MECHANICAL,N,IFFC,,,Y,23.156184,72.547874
IFFG,"INDIAN FARMERS FERT. CO-OP. LTD. BG SDG, GANDHIDHAM JN.",ADI,WR,KACHCHH,GUJARAT,06:00,22:00,PRVT-SDNG,8.4,10.0,MANUAL,N,IFFC,,,Y,23.028081,70.18856
KASA,KANSA,ADI,WR,PATAN,GUJARAT,06:00,18:00,GOODS-SHED,3.6,,,,,,,,23.852872,72.131252
